Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
2795.62,391.555,418.738,445.99
2795.67,391.594,418.738,445.99
2795.67,391.375,418.772,446.032
2795.47,391.614,418.783,446.032
2795.47,391.623,418.783,446.089
2795.93,391.623,418.751,446.115
2796.92,391.736,418.751,446.115
2796.92,391.754,418.745,446.079
2797.71,391.754,418.762,446.079
2797.06,391.746,418.762,446.077
2798.54,391.746,418.801,446.069
2798.71,391.708,418.464,446.069
2798.71,391.706,418.9,446.122
2797.36,391.706,418.907,446.122
2797.58,391.727,418.907,446.221
2797.58,391.727,418.893,446.253
2797.92,391.806,418.893,446.253
2797.92,391.835,418.893,446.222
2799.34,391.835,418.867,446.201
2800.12,391.837,418.867,446.189
2800.12,391.837,418.935,446.212
2799.67,391.809,418.985,446.212
2799.67,391.809,418.985,446.25
2799.36,391.809,419.038,446.316
2799.52,391.814,419.038,446.316
2799.52,391.832,419.032,446.337
2799.43,391.855,419.039,446.337
2798.71,391.937,419.039,446.385
2800.67,391.937,419.009,446.389
2801.03,391.972,419.009,446.389
2801.03,391.988,419.036,446.366
2802.02,391.988,419.023,446.366
2802.43,391.976,419.023,446.358
2802.43,391.976,419.082,446.356
2802.56,391.965,419.083,446.356
2802.56,391.951,419.132,446.404
2801.79,391.951,419.158,446.334
2801.48,391.995,419.158,446.497
2801.48,391.995,419.185,446.536
2801.8,392.06,419.161,446.536
2801.8,392.106,419.161,446.522
2803.21,392.106,419.148,446.514
2804.09,392.112,419.148,446.514
2804.09,391.88,419.189,446.502
2804.19,392.078,419.234,446.502
2804.19,392.076,419.234,446.54
2803.43,392.076,419.298,446.605
2803.25,392.079,419.298,446.605
2803.25,392.122,419.305,446.658
2803.47,392.122,419.303,446.658
2803.7,392.14,419.303,446.696
2803.75,392.14,419.299,446.688
2804.79,392.213,419.324,446.688
2804.79,392.238,419.3,446.675
2806.07,392.238,419.322,446.092
2806.38,392.224,419.322,446.649
2806.38,392.224,419.38,446.661
2806.08,392.206,419.417,446.661
2806.08,392.211,419.417,446.721
2805.37,392.211,419.446,446.721
2805.57,392.251,419.446,446.847
2805.57,391.552,419.417,446.818
2806.78,392.331,419.409,446.818
2806.78,392.352,419.409,446.801
2807.94,392.352,419.439,446.793
2808.27,392.344,419.439,446.793
2808.27,392.343,419.482,446.788
2808.36,392.343,419.499,446.788
2806.54,392.315,419.499,446.832
2807.24,392.315,419.571,446.901
2807.62,392.333,419.104,446.901
2807.62,392.359,419.599,446.949
2807.65,392.359,419.591,446.949
2808.05,392.423,419.591,446.99
2808.05,392.423,419.565,446.986
2808.62,392.456,419.586,446.986
2808.62,392.496,419.586,446.959
2809.88,392.496,419.586,446.917
2810.6,392.467,419.586,446.965
2810.6,392.467,419.64,446.952
2809.97,392.437,419.698,446.952
2809.97,392.442,419.698,447.024
2809.94,392.442,419.731,447.061
2809.9,392.472,419.731,447.061
2809.9,392.481,419.756,447.105
2809.89,392.512,419.733,447.105
2809.85,392.561,419.733,447.166
2811.13,392.561,419.701,447.129
2811.97,392.622,419.701,447.129
2811.97,392.621,419.747,447.106
2812.48,392.621,419.757,447.106
2812.71,392.587,419.757,447.123
2812.71,392.587,419.82,447.153
2812.88,392.595,419.735,447.153
2812.88,392.592,419.886,447.206
2811.76,392.592,419.899,447.074
2811.78,392.632,419.899,447.297
2811.78,392.632,419.886,447.303
2812.78,392.717,419.868,447.303
2812.78,392.71,419.868,447.324
2813.35,392.71,419.877,447.32
2813.7,392.754,419.877,447.32
2813.7,392.561,419.895,447.299
2814.97,392.761,419.923,447.299
2814.97,392.719,419.923,447.297
2814.43,392.719,420.009,447.337
2814.18,392.725,420.009,447.337
2814.18,392.734,420.039,447.392
2814.2,392.734,420.042,447.392
2814.32,392.773,420.042,447.439
2814.32,392.773,420.061,447.463
2814.42,392.8,419.964,447.463
2814.42,392.845,420.05,447.51
2815.28,392.845,420.053,446.983
2816.14,392.907,420.053,447.502
2816.14,392.907,420.043,447.472
2816.79,392.912,420.046,447.472
2816.79,392.928,420.046,447.477
2817.56,392.928,420.095,447.492
2817.77,392.907,420.095,447.492
2817.77,392.739,420.14,447.476
2817.19,392.89,420.194,447.476
2817.19,392.899,420.194,447.544
2816.93,392.899,420.233,447.624
2817.12,392.91,420.233,447.624
2817.12,392.957,420.241,447.671
2816.99,392.957,420.231,447.671
2817.33,392.976,420.231,447.69
2817.68,392.976,420.22,447.698
2818.22,393.052,420.058,447.698
2818.22,393.074,420.254,447.656
2819.72,393.074,420.231,447.227
2819.88,393.054,420.231,447.659
2819.88,393.054,420.29,447.65
2819.54,393.014,420.343,447.65
2819.54,393.024,420.343,447.704
2819.1,393.024,420.376,447.713
2818.69,393.076,420.376,447.786
2818.69,392.622,420.342,447.825
2820.34,393.157,420.319,447.825
2820.34,393.152,420.319,447.787
2820.8,393.152,420.323,447.767
2821.45,393.149,420.323,447.767
2821.45,393.148,420.368,447.765
2821.5,393.148,420.403,447.765
2819.34,393.135,420.403,447.761
2820.75,393.135,420.458,447.838
2820.38,393.143,419.698,447.838
2820.38,393.165,420.479,447.916
2820.96,393.165,420.449,447.916
2821.57,393.236,420.449,447.93
2821.57,393.236,420.437,447.937
2822.36,393.268,420.46,447.937
2822.36,393.288,420.46,447.927
2822.82,393.288,420.467,447.921
2823.65,393.3,420.467,447.921
2823.65,393.3,420.514,447.929
2823.77,393.277,420.56,447.929
2823.77,393.277,420.56,447.955
2823.34,393.277,420.609,447.971
2823.34,393.245,420.609,447.971
2823.34,393.277,420.616,447.996
2823.12,393.275,420.649,447.996
2824.3,393.269,420.649,448.028
2822.81,393.269,420.642,448.099
2823.01,393.344,420.148,448.099
2823.01,393.399,420.614,448.108
2823.89,393.399,420.605,448.108
2824.25,393.408,420.605,448.127
2824.25,393.408,420.625,448.096
2825.63,393.457,420.654,448.096
2825.63,393.439,420.654,448.105
2826.18,393.439,420.68,448.146
2826.46,393.445,420.68,448.128
2826.46,393.445,420.735,448.107
2826.05,393.416,420.791,448.107
2826.05,393.437,420.791,448.169
2826.27,393.437,420.794,448.187
2826.18,393.437,420.794,448.187
2826.18,393.456,420.84,448.229
2825.87,393.456,420.852,448.229
2826.99,393.501,420.852,448.313
2826.29,393.501,420.826,448.352
2826.63,393.566,420.37,448.352
2826.63,393.605,420.828,448.34
2828.02,393.605,420.824,448.34
2828.32,393.616,420.824,448.322
2828.32,393.616,420.862,448.322
2828.97,393.611,420.895,448.322
2828.97,393.585,420.895,448.326
2828.97,393.585,420.951,448.334
2828.74,393.572,420.951,448.374
2828.74,393.572,421.016,448.444
2828.12,393.657,420.999,448.444
2828.12,393.673,420.999,448.51
2828.53,393.673,420.989,448.515
2829.19,393.728,420.989,448.515
2829.19,393.601,420.998,448.501
2830.71,393.764,421.005,448.501
2829.27,393.754,421.005,448.468
2831.22,393.754,421.063,448.478
2831.09,393.72,421.063,448.478
2831.09,393.713,421.131,448.513
2829.96,393.713,421.147,448.513
2830.21,393.735,421.147,448.619
2830.21,393.735,421.102,448.654
2830.59,393.813,421.092,448.654
2830.59,393.848,421.109,448.645
2832.32,393.848,421.104,448.29
2832.84,393.854,421.104,448.598
2832.84,393.854,421.168,448.588
2832.75,393.831,421.187,448.588
2832.75,393.82,421.187,448.622
2832.72,393.82,421.217,448.67
2832.54,393.817,421.217,448.67
2832.54,393.752,421.283,448.696
2832.15,393.883,421.295,448.696
2829.74,393.86,421.295,448.763
2832.5,393.86,421.284,448.816
2832.82,393.929,421.284,448.816
2832.82,393.971,421.275,448.813
2833.29,393.971,421.262,448.813
2833.7,393.989,421.262,448.84
2833.7,393.989,421.284,448.853
2834.36,394.018,421.31,448.853
2834.36,394.029,421.307,448.811
2835.64,394.029,421.329,448.407
2835.85,394.011,421.329,448.82
2835.85,394.011,421.38,448.811
2835.99,394.006,421.398,448.811
2835.99,394.009,421.398,448.873
2835.26,394.009,421.453,448.91
2835.69,394.01,421.453,448.91
2835.69,393.944,421.478,448.956
2835.27,394.072,421.48,448.956
2835.27,394.102,421.48,449.023
2836.07,394.102,421.433,449.003
2836.85,394.177,421.433,449.003
2836.85,394.189,421.451,448.964
2837.73,394.189,421.481,448.964
2835.96,394.157,421.481,448.967
2837.22,394.157,421.57,449.015
2836.63,394.129,421.288,449.015
2836.63,394.16,421.59,449.116
2836.74,394.16,421.568,449.116
2837.13,394.214,421.568,449.149
2837.13,394.214,421.556,449.14
2838.14,394.259,421.571,449.14
2838.14,394.271,421.571,449.127
2839.09,394.271,421.577,449.155
2839.49,394.275,421.577,449.115
2839.49,393.841,421.613,449.118
2839.86,394.271,421.639,449.118
2839.86,394.263,421.639,449.137
2839.74,394.263,421.693,449.136
2839.08,394.241,421.693,449.136
2839.08,394.283,421.734,449.264
2839.01,394.283,421.756,449.264
2840.44,394.298,421.756,449.285
2839.61,394.298,421.736,449.315
2840.11,394.408,421.089,449.315
2840.11,394.416,421.728,449.29
2841.29,394.416,421.727,449.29
2842.04,394.423,421.727,449.261
2842.04,394.423,421.772,449.261
2842.05,394.399,421.749,449.261
2842.05,394.359,421.826,449.31
2841.24,394.359,421.872,449.268
2841.17,394.413,421.872,449.393
2841.17,394.413,421.888,449.399
2841.08,394.428,421.897,449.399
2841.08,394.467,421.897,449.461
2842.16,394.467,421.849,449.471
2842.64,394.536,421.849,449.471
2842.64,394.445,421.873,449.413
2844.03,394.557,421.889,449.413
2841.99,394.538,421.889,449.407
2843.6,394.538,421.985,449.464
2843.82,394.506,421.985,449.464
2843.82,394.513,422.023,449.502
2843.21,394.513,422.02,449.502
2843.17,394.547,422.02,449.585
2843.17,394.547,422.006,449.621
2843.84,394.631,422.0,449.621
2843.84,394.651,421.988,449.593
2845.09,394.651,422.0,449.275
2845.72,394.664,422.0,449.575
2845.72,394.664,422.038,449.559
2846.07,394.676,422.056,449.559
2846.07,394.673,422.056,449.579
2846.3,394.673,422.103,449.615
2846.39,394.648,422.103,449.615
2846.39,394.533,422.162,449.635
2845.42,394.673,422.179,449.635
2842.59,394.678,422.179,449.755
2845.52,394.678,422.169,449.774
2846.19,394.768,422.169,449.774
2846.19,394.798,422.154,449.778
2846.7,394.798,422.155,449.778
2846.46,394.805,422.155,449.762
2847.46,394.805,422.157,449.751
2848.3,394.818,422.058,449.751
2848.3,394.776,422.272,449.739
2848.36,394.776,422.275,449.471
2848.0,394.784,422.275,449.812
2848.0,394.784,422.314,449.845
2847.43,394.831,422.323,449.845
2847.43,394.84,422.323,449.917
2847.93,394.84,422.293,449.852
2848.89,394.899,422.293,449.899
2848.89,394.461,422.297,449.88
2849.89,394.928,422.301,449.88
2849.89,394.895,422.301,449.859
2850.32,394.895,422.349,449.877
2849.69,394.87,422.349,449.877
2849.69,394.883,422.417,449.964
2849.58,394.883,422.446,449.964
2848.36,394.909,422.446,449.997
2849.42,394.909,422.434,450.067
2849.61,394.966,421.966,450.067
2849.61,395.012,422.418,450.067
2850.74,395.012,422.419,450.067
2851.4,395.056,422.419,450.052
2851.4,395.056,422.442,450.016
2852.36,395.045,422.468,450.016
2852.36,395.01,422.468,450.023
2852.3,395.01,422.512,450.027
2851.83,395.015,422.512,450.094
2851.83,395.015,422.574,450.104
2851.19,395.04,422.573,450.104
2851.19,395.072,422.573,450.182
2851.75,395.072,422.555,450.232
2852.02,395.1,422.555,450.232
2852.02,395.016,422.559,450.197
2853.67,395.173,422.563,450.197
2850.54,395.153,422.563,450.157
2854.04,395.153,422.62,450.156
2853.98,395.127,422.62,450.156
2853.98,395.135,422.689,450.219
2853.44,395.135,422.695,450.219
2853.7,395.145,422.695,450.262
2853.7,395.145,422.723,450.29
2853.57,395.184,422.639,450.29
2853.57,395.247,422.698,450.357
2855.0,395.247,422.686,449.898
2855.72,395.289,422.686,450.301
2855.72,395.289,422.709,450.288
2856.25,395.261,422.759,450.288
2856.25,395.237,422.759,450.297
2856.2,395.237,422.779,450.351
2855.64,395.233,422.779,450.351
2855.64,395.059,422.841,450.417
2855.23,395.28,422.858,450.417
2855.23,395.305,422.858,450.492
2855.76,395.305,422.813,450.506
2856.44,395.368,422.813,450.506
2856.44,395.41,422.829,450.469
2857.27,395.41,422.821,450.469
2856.33,395.412,422.821,450.458
2858.1,395.412,422.863,450.453
2858.11,395.38,422.55,450.453
2858.11,395.369,422.968,450.499
2857.12,395.369,422.966,450.499
2857.04,395.39,422.966,450.607
2857.04,395.39,422.956,450.618
2857.52,395.456,422.95,450.618
2857.52,395.501,422.95,450.625
2858.82,395.501,422.947,450.595
2859.88,395.518,422.947,450.601
2859.88,395.518,422.971,450.579
2860.19,395.495,423.004,450.579
2860.19,395.512,423.004,450.602
2860.11,395.512,423.05,450.622
2859.91,395.496,423.05,450.622
2859.91,395.513,423.088,450.693
2859.17,395.502,423.121,450.693
2858.98,395.556,423.121,450.776
2859.68,395.556,423.069,450.788
2860.25,395.606,423.069,450.788
2860.25,395.64,423.085,450.74
2861.52,395.64,423.109,450.74
2862.18,395.639,423.109,450.73
2862.18,395.639,423.108,450.758
2862.08,395.603,423.12,450.758
2862.08,395.617,423.18,450.774
2861.39,395.617,423.244,450.659
2861.21,395.622,423.244,450.891
2861.21,395.622,423.245,450.922
2861.35,395.688,423.222,450.922
2861.35,395.751,423.222,450.905
2862.92,395.751,423.206,450.902
2863.11,395.768,423.206,450.902
2863.11,395.593,423.223,450.891
2864.08,395.751,423.266,450.891
2864.08,395.712,423.266,450.905
2862.93,395.712,423.344,450.945
2862.75,395.726,423.344,450.945
2862.75,395.724,423.365,451.005
2863.08,395.724,423.378,451.005
2863.4,395.76,423.378,451.055
2863.09,395.76,423.359,451.074
2864.05,395.848,423.152,451.074
2864.05,395.877,423.356,451.037
2865.45,395.877,423.343,450.445
2866.08,395.86,423.343,451.008
2866.08,395.86,423.417,451.033
2866.05,395.863,423.441,451.033
2866.05,395.851,423.441,451.071
2865.24,395.851,423.508,451.051
2864.74,395.868,423.508,451.142
2864.74,395.446,423.494,451.193
2865.51,395.97,423.463,451.193
2865.51,395.981,423.463,451.176
2866.68,395.981,423.45,451.184
2867.33,395.992,423.45,451.184
2867.33,396.004,423.489,451.179
2867.98,396.004,423.501,451.179
2867.5,396.027,423.501,451.2
2868.26,396.027,423.541,451.178
2868.42,395.996,423.368,451.178
2868.42,395.973,423.655,451.234
2867.21,395.973,423.65,451.234
2867.17,395.999,423.65,451.326
2867.17,395.999,423.645,451.36
2867.64,396.064,423.64,451.36
2867.64,396.095,423.64,451.364
2868.63,396.095,423.623,451.361
2869.25,396.128,423.623,451.339
2869.25,395.427,423.643,451.332
2870.14,396.128,423.655,451.332
2870.14,396.131,423.655,451.329
2870.5,396.131,423.719,451.336
2870.19,396.1,423.719,451.336
2870.19,396.131,423.757,451.385
2870.02,396.107,423.798,451.385
2868.61,396.125,423.798,451.454
2869.3,396.125,423.793,451.5
2869.49,396.178,423.208,451.5
2869.49,396.224,423.771,451.518
2870.73,396.224,423.764,451.518
2871.35,396.266,423.764,451.512
2871.35,396.266,423.774,451.485
2872.34,396.254,423.769,451.485
2872.34,396.217,423.874,451.516
2871.42,396.217,423.909,451.381
2871.26,396.23,423.909,451.605
2871.26,396.23,423.915,451.645
2871.32,396.311,423.907,451.645
2871.32,396.345,423.907,451.673
2872.62,396.345,423.921,451.694
2872.86,396.392,423.921,451.694
2872.86,396.231,423.912,451.665
2874.07,396.414,423.937,451.665
2870.29,396.404,423.937,451.644
2874.42,396.404,423.987,451.642
2874.45,396.353,423.987,451.642
2874.45,396.358,424.06,451.676
2874.12,396.358,424.032,451.676
2873.77,396.372,424.032,451.73
2873.77,396.372,424.07,451.806
2873.53,396.405,423.911,451.806
2873.53,396.454,424.059,451.821
2874.22,396.454,424.053,451.523
2874.99,396.501,424.053,451.835
2874.99,396.501,424.05,451.801
2875.67,396.523,424.05,451.801
2875.67,396.541,424.05,451.806
2876.57,396.541,424.074,451.812
2877.1,396.513,424.074,451.812
2877.1,396.334,424.148,451.829
2876.9,396.518,424.175,451.829
2876.9,396.503,424.175,451.862
2876.17,396.503,424.236,451.922
2876.05,396.534,424.236,451.922
2876.05,396.532,424.245,451.963
2876.16,396.532,424.254,451.963
2876.4,396.582,424.254,452.008
2876.4,396.582,424.254,452.037
2876.61,396.61,424.236,452.037
2876.61,396.646,424.247,452.036
2878.16,396.646,424.237,451.699
2878.86,396.686,424.237,452.009
2878.86,396.686,424.268,451.988
2879.49,396.679,424.305,451.988
2879.49,396.684,424.305,451.986
2879.46,396.684,424.353,452.022
2879.08,396.665,424.353,452.022
2879.08,396.444,424.388,452.063
2878.43,396.684,424.406,452.063
2875.46,396.715,424.406,452.197
2878.67,396.715,424.383,452.191
2879.35,396.79,424.383,452.191
2879.35,396.819,424.393,452.159
2880.26,396.819,424.374,452.159
2879.5,396.827,424.374,452.158
2881.38,396.827,424.443,452.15
2881.17,396.78,424.27,452.15
2881.17,396.772,424.53,452.166
2880.18,396.772,424.527,452.166
2880.27,396.821,424.527,452.293
2880.27,396.821,424.501,452.313
2881.18,396.88,424.489,452.313
2881.18,396.882,424.489,452.32
2881.85,396.882,424.497,452.258
2882.71,396.928,424.497,452.282
2882.71,396.29,424.523,452.295
2883.3,396.935,424.545,452.295
2883.3,396.909,424.545,452.269
2883.46,396.909,424.599,452.292
2883.46,396.902,424.599,452.292
2883.46,396.92,424.63,452.331
2882.72,396.92,424.677,452.331
2882.53,396.917,424.677,452.408
2882.65,396.917,424.688,452.441
2882.93,396.949,424.21,452.441
2882.93,396.987,424.691,452.487
2883.2,396.987,424.692,452.487
2883.73,397.032,424.692,452.515
2883.73,397.032,424.684,452.523
2884.66,397.087,424.691,452.523
2884.66,397.076,424.691,452.495
2885.42,397.076,424.706,452.538
2886.13,397.094,424.706,452.488
2886.13,396.518,424.745,452.487
2886.1,397.08,424.783,452.487
2886.1,397.064,424.783,452.527
2885.9,397.064,424.813,452.522
2885.6,397.07,424.813,452.522
2885.6,397.076,424.859,452.572
2885.35,397.076,424.884,452.572
2886.31,397.122,424.884,452.658
2885.45,397.122,424.837,452.686
2886.15,397.203,424.444,452.686
2886.15,397.214,424.844,452.668
2887.65,397.214,424.844,452.668
2888.08,397.227,424.844,452.649
2888.08,397.227,424.869,452.647
2888.55,397.209,424.912,452.647
2888.55,397.23,424.912,452.636
2888.53,397.23,424.951,452.686
2888.16,397.194,424.951,452.693
2888.16,397.194,425.014,452.73
2887.17,397.238,425.016,452.73
2887.17,397.278,425.016,452.838
2887.59,397.278,424.995,452.848
2888.17,397.319,424.995,452.848
2888.17,397.255,424.988,452.849
2889.43,397.359,424.975,452.849
2888.84,397.375,424.975,452.804
2890.35,397.375,425.015,452.79
2890.7,397.365,425.015,452.79
2890.7,397.344,425.076,452.803
2890.76,397.344,425.076,452.803
2890.62,397.346,425.076,452.835
2890.62,397.346,425.121,452.879
2890.01,397.358,425.071,452.879
2890.01,397.386,425.185,452.955
2889.61,397.386,425.153,452.772
2890.38,397.423,425.153,453.012
2890.38,397.423,425.13,452.989
2891.49,397.497,425.137,452.989
2891.49,397.514,425.137,452.973
2892.83,397.514,425.179,452.991
2893.01,397.515,425.179,452.991
2893.01,397.419,425.196,453.003
2893.26,397.507,425.268,453.003
2890.04,397.479,425.268,453.024
2892.11,397.479,425.302,453.068
2892.46,397.483,425.302,453.068
2892.46,397.513,425.336,453.126
2892.3,397.513,425.295,453.126
2892.92,397.602,425.295,453.167
2892.92,397.602,425.267,453.165
2893.88,397.634,425.292,453.165
2893.88,397.63,425.299,453.118
2894.77,397.63,425.328,452.81
2895.13,397.597,425.328,453.131
2895.13,397.597,425.37,453.142
2894.85,397.611,425.412,453.142
2894.85,397.605,425.412,453.183
2894.3,397.605,425.457,453.24
2894.06,397.622,425.457,453.24
2894.06,397.478,425.459,453.3
2894.53,397.728,425.406,453.3
2894.53,397.722,425.406,453.298
2895.72,397.722,425.399,453.301
2896.49,397.754,425.399,453.301
2896.49,397.754,425.455,453.265
2896.87,397.754,425.438,453.265
2896.12,397.713,425.438,453.296
2896.3,397.713,425.548,453.341
2895.97,397.724,425.309,453.341
2895.97,397.762,425.593,453.428
2896.33,397.762,425.615,453.428
2896.89,397.851,425.615,453.496
2896.89,397.851,425.595,453.501
2897.58,397.899,425.584,453.501
2897.58,397.893,425.584,453.477
2898.5,397.893,425.59,453.44
2899.06,397.904,425.59,453.446
2899.06,397.272,425.634,453.43
2898.87,397.846,425.671,453.43
2898.87,397.845,425.671,453.471
2898.89,397.845,425.732,453.528
2899.02,397.861,425.732,453.528
2899.02,397.906,425.783,453.594
