Time (s),Temp (Ohm) (X93305),Temp (Ohm) (X58257),Temp (Ohm) (X53851),Pressure (Torr),Temp (Ohm) (X53871)
22612.1,4814.58,515.562,77.706,0.000103964,79.316
22622.1,4787.82,515.776,77.706,0.00010402,79.316
22632.1,4809.24,515.776,77.726,0.000103956,79.335
22642.1,4809.24,516.042,77.742,0.000104004,79.335
22652.1,4819.63,515.976,77.742,0.000104052,79.357
22662.1,4819.63,516.247,77.762,0.000104212,79.378
22672.1,4893.6,516.317,77.772,0.000103908,79.378
22682.1,4910.82,516.317,77.782,0.00010406,79.397
22692.1,4910.82,516.289,77.8,0.000104204,79.319
22702.1,4909.22,516.182,77.8,0.000103988,79.421
22712.1,4909.22,516.182,77.82,0.000103988,79.437
22722.1,4885.6,516.161,77.839,0.000104108,79.437
22732.1,4855.99,516.161,77.839,0.000103988,79.46
22742.1,4855.99,516.274,77.859,0.000103805,79.481
22752.1,4821.39,516.378,77.859,0.000104036,79.481
22762.1,4799.17,516.378,77.88,0.000103988,79.501
22772.1,4802.77,516.62,77.897,0.000103932,79.501
22782.1,4809.84,515.745,77.897,0.000103877,79.521
22792.1,4809.84,516.944,77.919,0.000104132,79.54
22802.1,4854.94,517.041,77.919,0.000103956,79.54
22812.1,4876.35,517.041,77.936,0.000103964,79.564
22822.1,4876.35,517.08,77.953,0.00010398,79.564
22832.1,4906.16,517.136,77.953,0.00010414,79.583
22842.1,4906.16,517.171,77.976,0.000104076,79.603
22852.1,4931.7,517.222,77.985,0.000103869,79.603
22862.1,4941.54,517.222,77.995,0.000103733,79.621
22872.1,4941.54,517.163,78.011,0.000104252,79.562
22882.1,4922.64,517.299,78.011,0.000103829,79.648
22892.1,4922.64,517.299,78.031,0.00010406,79.661
22902.1,4874.92,517.336,78.051,0.0001041,79.661
22912.1,4846.29,517.336,78.051,0.000103972,79.686
22922.1,4846.29,517.425,78.068,0.000103861,79.707
22932.1,4822.55,517.594,78.068,0.000103964,79.707
22942.1,4846.75,517.594,78.09,0.000103924,79.725
22952.1,4851.0,517.857,78.108,0.000104004,79.725
22962.1,4880.24,517.857,78.108,0.000104004,79.748
22972.1,4880.24,518.037,78.13,0.000104012,79.768
22982.1,4927.53,518.108,78.13,0.000103924,79.768
22992.1,4950.62,518.108,78.147,0.000104108,79.784
23002.1,4950.62,518.139,78.163,0.000104044,79.784
23012.1,4951.76,518.243,78.163,0.000104012,79.808
23022.1,4951.76,518.094,78.184,0.000104004,79.83
23032.1,4945.77,518.196,78.187,0.000104156,79.83
23042.1,4924.16,518.196,78.204,0.000104076,79.853
23052.1,4924.16,518.16,78.222,0.00010402,79.787
23062.1,4874.21,518.191,78.222,0.00010398,79.875
23072.1,4874.21,518.191,78.242,0.000103988,79.891
23082.1,4839.58,518.383,78.26,0.000103789,79.891
23092.1,4838.78,518.383,78.26,0.0001039,79.912
23102.1,4838.78,518.591,78.283,0.000104244,79.935
23112.1,4876.74,518.952,78.283,0.000104148,79.935
23122.1,4919.53,518.952,78.3,0.000103845,79.952
23132.1,4925.21,519.077,78.322,0.000104012,79.952
23142.1,4917.42,519.077,78.322,0.000104028,79.975
23152.1,4917.42,519.151,78.339,0.000104028,79.994
23162.1,4966.11,519.248,78.339,0.000104116,79.994
23172.1,4973.98,519.248,78.359,0.000103948,80.016
23182.1,4973.98,519.126,78.377,0.000103916,80.016
23192.1,4951.98,519.139,78.377,0.000103916,80.04
23202.1,4951.98,519.139,78.393,0.000104108,80.057
23212.1,4944.08,519.207,78.388,0.000104076,80.057
23222.1,4891.33,519.207,78.418,0.000104036,80.075
23232.1,4891.33,519.297,78.439,0.000104068,79.988
23242.1,4855.16,519.53,78.439,0.000104156,80.104
23252.1,4855.16,519.53,78.456,0.000104116,80.118
23262.1,4873.05,519.839,78.475,0.000104092,80.118
23272.1,4869.14,519.839,78.475,0.000103885,80.138
23282.1,4869.14,519.864,78.493,0.0001041,80.161
23292.1,4923.26,520.017,78.493,0.000104004,80.161
23302.1,4962.52,520.017,78.514,0.00010394,80.182
23312.1,4985.48,520.088,78.533,0.000103861,80.182
23322.1,4983.47,520.088,78.533,0.000104012,80.199
23332.1,4983.47,520.044,78.554,0.000103877,80.223
23342.1,4989.67,520.055,78.554,0.000103916,80.223
23352.1,4977.19,520.055,78.575,0.000103972,80.245
23362.1,4977.19,519.995,78.592,0.000103964,80.245
23372.1,4962.97,520.236,78.592,0.000104028,80.266
23382.1,4962.97,520.081,78.609,0.000103916,80.285
23392.1,4910.5,520.159,78.605,0.000103845,80.285
23402.1,4872.2,520.159,78.637,0.00010406,80.305
23412.1,4872.2,520.48,78.652,0.000104116,80.243
23422.1,4885.54,520.759,78.652,0.000104268,80.328
23432.1,4885.54,520.759,78.672,0.000104052,80.345
23442.1,4918.51,520.884,78.69,0.000103853,80.345
23452.1,4939.78,520.884,78.69,0.000104116,80.369
23462.1,4939.78,520.967,78.712,0.00010402,80.392
23472.1,4992.8,521.032,78.712,0.000103845,80.392
23482.1,5003.15,521.032,78.732,0.000103877,80.409
23492.1,5008.41,521.068,78.753,0.000104068,80.409
23502.1,5010.48,521.068,78.753,0.000104212,80.432
23512.1,5010.48,520.98,78.771,0.00010398,80.453
23522.1,4938.73,521.037,78.771,0.000103877,80.453
23532.1,4901.58,521.037,78.791,0.000103996,80.475
23542.1,4901.58,521.187,78.807,0.000104004,80.475
23552.1,4888.18,521.257,78.807,0.0001041,80.498
23562.1,4888.18,521.415,78.829,0.000103956,80.509
23572.1,4929.59,521.782,78.815,0.000103861,80.509
23582.1,4969.87,521.782,78.849,0.000104068,80.534
23592.1,4969.87,521.893,78.866,0.000103749,80.534
23602.1,5005.78,521.98,78.866,0.000104036,80.557
23612.1,5005.78,521.98,78.892,0.000104132,80.576
23622.1,5017.34,522.036,78.91,0.000104156,80.576
23632.1,5025.63,522.036,78.91,0.000104244,80.598
23642.1,5025.63,521.828,78.93,0.000103916,80.621
23652.1,4987.39,521.889,78.93,0.000103988,80.621
23662.1,5014.43,521.889,78.948,0.000103885,80.643
23672.1,4905.22,522.042,78.967,0.000104044,80.643
23682.1,4909.51,522.042,78.967,0.000103964,80.66
23692.1,4909.51,522.247,78.989,0.000104012,80.683
23702.1,4904.51,522.37,78.989,0.000104068,80.683
23712.1,4914.61,522.37,79.005,0.000104284,80.702
23722.1,4914.61,522.787,79.028,0.000104252,80.702
23732.1,4938.14,522.541,79.028,0.00010422,80.726
23742.1,4938.14,522.966,79.046,0.00010402,80.747
23752.1,4985.76,523.049,79.022,0.000103948,80.747
23762.1,5034.85,523.049,79.064,0.000104068,80.766
23772.1,5034.85,523.075,79.084,0.000103996,80.766
23782.1,5035.81,523.063,79.084,0.000103797,80.789
23792.1,5035.81,523.063,79.102,0.00010422,80.809
23802.1,5030.63,523.181,79.122,0.000104004,80.809
23812.1,5037.85,523.181,79.122,0.000103908,80.827
23822.1,5037.85,523.148,79.14,0.000103924,80.838
23832.1,4965.31,523.116,79.14,0.000103916,80.852
23842.1,4982.33,523.116,79.162,0.000103837,80.871
23852.1,4917.2,523.362,79.184,0.000103773,80.871
23862.1,4940.94,523.362,79.184,0.000103813,80.896
23872.1,4940.94,523.677,79.202,0.000103908,80.914
23882.1,4970.06,523.761,79.202,0.000104172,80.914
