Time (s),Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
20051.9,2457.8,369.826,394.581,419.87
20061.9,2457.93,369.824,394.527,419.87
20071.9,2457.93,369.818,394.627,419.939
20081.9,2457.47,369.818,394.683,419.511
20091.9,2457.28,369.835,394.683,419.987
20101.9,2457.28,369.835,394.708,420.071
20111.9,2457.93,369.887,394.718,420.071
20121.9,2457.93,369.915,394.718,420.073
20131.9,2458.35,369.915,394.737,420.12
20141.9,2458.85,369.992,394.737,420.12
20151.9,2458.85,369.873,394.727,420.126
20161.9,2459.53,370.03,394.75,420.126
20171.9,2454.97,370.062,394.75,420.125
20181.9,2460.84,370.062,394.769,420.114
20191.9,2461.39,370.053,394.769,420.114
20201.9,2461.39,370.05,394.832,420.15
20211.9,2461.62,370.05,394.838,420.15
20221.9,2461.71,370.068,394.838,420.179
20231.9,2461.71,370.068,394.9,420.184
20241.9,2461.44,370.081,394.825,420.184
20251.9,2461.44,370.088,394.985,420.308
20261.9,2461.17,370.088,394.978,419.49
20271.9,2461.46,370.132,394.978,420.372
20281.9,2461.46,370.132,394.952,420.368
20291.9,2462.02,370.188,394.966,420.368
20301.9,2462.02,370.233,394.966,420.371
20311.9,2462.7,370.233,394.979,420.393
20321.9,2463.38,370.256,394.979,420.393
20331.9,2463.38,370.068,395.004,420.4
20341.9,2464.47,370.27,395.028,420.4
20351.9,2459.06,370.29,395.028,420.395
20361.9,2464.66,370.29,395.088,420.414
20371.9,2464.46,370.267,395.088,420.414
20381.9,2464.46,370.262,395.155,420.464
20391.9,2464.56,370.262,395.182,420.464
20401.9,2464.4,370.295,395.182,420.524
20411.9,2464.4,370.295,395.229,420.555
20421.9,2465.06,370.324,395.133,420.555
20431.9,2465.06,370.353,395.266,420.644
20441.9,2465.01,370.353,395.249,420.244
20451.9,2465.69,370.427,395.249,420.684
20461.9,2465.69,370.427,395.238,420.674
20471.9,2466.55,370.478,395.259,420.674
20481.9,2466.55,370.486,395.259,420.7
20491.9,2467.11,370.486,395.274,420.715
20501.9,2467.33,370.518,395.274,420.715
20511.9,2467.33,370.404,395.301,420.707
20521.9,2468.44,370.563,395.344,420.707
20531.9,2465.28,370.549,395.344,420.724
20541.9,2468.83,370.549,395.376,420.749
20551.9,2468.45,370.522,395.376,420.749
20561.9,2468.45,370.548,395.458,420.786
20571.9,2468.6,370.548,395.47,420.786
20581.9,2468.45,370.564,395.47,420.831
20591.9,2468.45,370.564,395.49,420.854
20601.9,2468.73,370.579,395.419,420.854
20611.9,2468.73,370.622,395.525,420.941
20621.9,2468.76,370.622,395.535,420.717
20631.9,2469.5,370.691,395.535,420.987
20641.9,2469.5,370.691,395.551,421.009
20651.9,2469.82,370.713,395.55,421.009
20661.9,2469.82,370.76,395.55,421.006
20671.9,2471.12,370.76,395.553,421.01
20681.9,2471.24,370.771,395.553,421.01
20691.9,2471.24,370.647,395.577,421.024
20701.9,2472.03,370.807,395.612,421.024
20711.9,2469.33,370.782,395.612,421.016
20721.9,2472.27,370.782,395.684,421.047
20731.9,2472.43,370.785,395.684,421.047
20741.9,2472.43,370.802,395.711,421.053
20751.9,2472.05,370.802,395.755,421.053
20761.9,2472.38,370.799,395.755,421.149
20771.9,2472.38,370.799,395.786,421.18
20781.9,2472.23,370.856,395.762,421.18
20791.9,2472.23,370.882,395.81,421.247
20801.9,2472.81,370.882,395.803,420.939
20811.9,2473.29,370.954,395.803,421.279
20821.9,2473.29,370.954,395.795,421.283
20831.9,2474.56,370.993,395.822,421.283
20841.9,2474.56,370.997,395.822,421.259
20851.9,2475.34,370.997,395.852,421.268
20861.9,2475.69,370.985,395.852,421.268
20871.9,2475.69,370.833,395.908,421.286
20881.9,2475.1,370.992,395.955,421.286
20891.9,2472.15,370.999,395.955,421.371
20901.9,2474.94,370.999,395.981,421.436
20911.9,2475.17,371.051,395.981,421.436
20921.9,2475.17,371.105,395.976,421.489
20931.9,2475.61,371.105,395.987,421.489
20941.9,2476.15,371.145,395.987,421.498
20951.9,2476.15,371.145,396.014,421.519
20961.9,2476.58,371.166,396.026,421.519
20971.9,2476.58,371.19,396.019,421.516
20981.9,2477.93,371.19,396.054,421.048
20991.9,2478.45,371.196,396.054,421.509
21001.9,2478.45,371.196,396.086,421.517
21011.9,2478.71,371.209,396.117,421.517
21021.9,2478.71,371.227,396.117,421.531
21031.9,2478.81,371.227,396.155,421.572
21041.9,2479.2,371.238,396.155,421.572
21051.9,2479.2,371.113,396.223,421.616
21061.9,2478.89,371.243,396.264,421.616
21071.9,2476.06,371.274,396.264,421.709
21081.9,2478.72,371.274,396.26,421.736
21091.9,2478.97,371.326,396.26,421.736
21101.9,2478.97,371.363,396.263,421.778
21111.9,2479.75,371.363,396.268,421.778
21121.9,2480.45,371.42,396.268,421.773
21131.9,2480.45,371.42,396.274,421.8
21141.9,2481.5,371.445,396.309,421.8
21151.9,2481.5,371.444,396.327,421.778
21161.9,2482.07,371.444,396.375,421.5
21171.9,2482.01,371.419,396.375,421.812
21181.9,2482.01,371.419,396.425,421.823
21191.9,2482.1,371.423,396.423,421.823
21201.9,2482.1,371.459,396.423,421.892
21211.9,2481.81,371.459,396.483,421.94
21221.9,2481.93,371.487,396.483,421.94
21231.9,2481.93,371.43,396.512,422.004
21241.9,2482.47,371.578,396.495,422.004
21251.9,2482.47,371.568,396.495,422.034
21261.9,2483.47,371.568,396.504,422.027
21271.9,2484.14,371.634,396.504,422.027
21281.9,2484.14,371.642,396.532,422.021
21291.9,2484.66,371.642,396.564,422.021
21301.9,2484.08,371.612,396.564,422.028
21311.9,2484.85,371.612,396.605,422.057
21321.9,2484.61,371.62,396.496,422.057
21331.9,2484.61,371.635,396.684,422.107
21341.9,2484.29,371.635,396.679,421.504
21351.9,2484.52,371.684,396.679,422.221
21361.9,2484.52,371.684,396.694,422.222
21371.9,2485.03,371.731,396.705,422.222
21381.9,2485.03,371.784,396.705,422.242
21391.9,2485.83,371.784,396.687,422.26
21401.9,2486.74,371.797,396.687,422.26
21411.9,2486.74,371.53,396.723,422.226
21421.9,2487.4,371.833,396.751,422.226
21431.9,2487.4,371.811,396.751,422.243
21441.9,2487.91,371.811,396.781,422.262
21451.9,2488.16,371.815,396.781,422.262
21461.9,2488.16,371.818,396.856,422.313
21471.9,2487.98,371.818,396.862,422.313
21481.9,2488.41,371.834,396.862,422.374
21491.9,2487.67,371.834,396.917,422.439
21501.9,2487.88,371.901,396.672,422.439
21511.9,2487.88,371.923,396.93,422.477
21521.9,2488.83,371.923,396.916,422.477
21531.9,2489.51,371.985,396.916,422.472
21541.9,2489.51,371.985,396.912,422.461
21551.9,2490.24,372.021,396.957,422.461
21561.9,2490.24,372.033,396.957,422.48
21571.9,2490.86,372.033,396.99,422.512
21581.9,2490.92,372.016,396.99,422.489
21591.9,2490.92,371.634,397.045,422.532
21601.9,2490.59,372.024,397.088,422.532
21611.9,2490.59,372.029,397.088,422.585
21621.9,2490.84,372.029,397.122,422.603
21631.9,2490.62,372.053,397.122,422.603
21641.9,2490.62,372.077,397.173,422.672
21651.9,2490.92,372.077,397.161,422.672
21661.9,2492.18,372.136,397.161,422.726
21671.9,2491.52,372.136,397.156,422.753
21681.9,2492.08,372.196,396.827,422.753
21691.9,2492.08,372.231,397.17,422.727
21701.9,2493.33,372.231,397.184,422.727
21711.9,2493.88,372.227,397.184,422.73
21721.9,2493.88,372.227,397.227,422.761
21731.9,2494.15,372.239,397.267,422.761
21741.9,2494.15,372.223,397.267,422.782
21751.9,2494.0,372.223,397.31,422.781
21761.9,2493.71,372.237,397.31,422.845
21771.9,2493.71,371.668,397.368,422.892
21781.9,2493.71,372.283,397.382,422.892
21791.9,2493.71,372.321,397.382,422.961
21801.9,2494.16,372.321,397.38,422.991
21811.9,2494.46,372.337,397.38,422.991
21821.9,2494.46,372.393,397.425,423.019
21831.9,2494.84,372.393,397.397,423.019
21841.9,2496.04,372.409,397.397,423.037
21851.9,2495.94,372.409,397.434,423.045
21861.9,2496.93,372.484,397.116,423.045
21871.9,2496.93,372.483,397.48,423.022
21881.9,2497.51,372.483,397.491,423.022
21891.9,2498.27,372.478,397.491,423.05
21901.9,2498.27,372.478,397.543,423.073
21911.9,2498.18,372.5,397.597,423.073
21921.9,2498.18,372.504,397.597,423.097
21931.9,2497.93,372.504,397.636,423.092
21941.9,2497.71,372.514,397.636,423.214
21951.9,2497.71,371.976,397.663,423.257
21961.9,2497.97,372.585,397.664,423.257
21971.9,2497.97,372.635,397.664,423.304
21981.9,2498.72,372.635,397.663,423.307
21991.9,2499.31,372.673,397.663,423.307
22001.9,2499.31,372.681,397.68,423.297
22011.9,2500.31,372.681,397.691,423.297
22021.9,2498.96,372.72,397.691,423.306
22031.9,2500.99,372.72,397.741,423.315
22041.9,2501.23,372.701,397.038,423.315
22051.9,2501.23,372.706,397.799,423.317
22061.9,2501.06,372.706,397.816,423.317
22071.9,2501.02,372.697,397.816,423.364
22081.9,2501.02,372.697,397.86,423.391
22091.9,2501.24,372.73,397.887,423.391
22101.9,2501.24,372.752,397.887,423.43
22111.9,2501.36,372.752,397.912,423.425
22121.9,2501.85,372.804,397.912,423.518
22131.9,2501.85,372.157,397.961,423.579
22141.9,2502.33,372.875,397.937,423.579
22151.9,2502.33,372.921,397.937,423.581
22161.9,2503.16,372.921,397.941,423.6
22171.9,2503.8,372.929,397.941,423.6
22181.9,2503.8,372.954,397.979,423.614
22191.9,2504.49,372.954,397.996,423.614
22201.9,2502.95,372.966,397.996,423.609
22211.9,2504.86,372.966,398.061,423.607
22221.9,2505.04,372.956,397.567,423.607
22231.9,2505.04,372.932,398.095,423.642
22241.9,2504.59,372.932,398.131,423.642
22251.9,2504.93,372.955,398.131,423.717
22261.9,2504.93,372.955,398.174,423.741
22271.9,2504.6,373.014,398.174,423.741
22281.9,2504.6,373.031,398.174,423.823
22291.9,2505.15,373.031,398.175,423.695
22301.9,2505.96,373.133,398.175,423.838
22311.9,2505.96,373.133,398.181,423.851
22321.9,2507.0,373.151,398.185,423.851
22331.9,2507.0,373.145,398.185,423.825
22341.9,2507.59,373.145,398.228,423.857
22351.9,2508.1,373.176,398.228,423.857
22361.9,2508.1,373.197,398.275,423.852
22371.9,2507.91,373.18,398.339,423.852
22381.9,2506.18,373.164,398.339,423.926
22391.9,2507.33,373.164,398.368,424.007
22401.9,2507.59,373.202,397.8,424.007
22411.9,2507.59,373.231,398.376,424.048
22421.9,2508.22,373.231,398.362,424.048
22431.9,2509.2,373.319,398.362,424.032
22441.9,2509.2,373.319,398.369,424.048
22451.9,2510.09,373.321,398.404,424.048
22461.9,2510.09,373.313,398.427,424.024
22471.9,2510.23,373.313,398.478,424.052
22481.9,2510.09,373.299,398.478,424.09
22491.9,2510.09,373.299,398.529,424.109
22501.9,2510.08,373.318,398.56,424.109
22511.9,2510.08,373.318,398.56,424.159
22521.9,2510.01,373.318,398.562,424.22
22531.9,2510.27,373.418,398.562,424.22
22541.9,2510.27,373.33,398.57,424.26
22551.9,2511.12,373.437,398.562,424.26
22561.9,2508.25,373.495,398.562,424.244
22571.9,2512.35,373.495,398.565,424.258
22581.9,2512.9,373.5,398.565,424.258
22591.9,2512.9,373.502,398.625,424.255
22601.9,2513.13,373.502,398.66,424.255
22611.9,2513.39,373.495,398.66,424.275
22621.9,2513.39,373.495,398.7,424.321
22631.9,2512.95,373.505,398.622,424.321
22641.9,2512.95,373.547,398.765,424.424
22651.9,2512.8,373.547,398.765,423.982
22661.9,2513.33,373.593,398.765,424.455
22671.9,2513.33,373.593,398.74,424.469
22681.9,2513.82,373.627,398.769,424.469
22691.9,2513.82,373.674,398.769,424.447
22701.9,2515.05,373.674,398.789,424.477
22711.9,2515.61,373.683,398.789,424.477
22721.9,2515.61,373.491,398.807,424.476
22731.9,2515.95,373.672,398.876,424.476
22741.9,2514.2,373.691,398.876,424.501
22751.9,2516.05,373.691,398.903,424.524
22761.9,2515.88,373.688,398.903,424.524
22771.9,2515.88,373.718,398.955,424.565
22781.9,2515.58,373.718,398.986,424.565
22791.9,2516.05,373.722,398.986,424.671
22801.9,2516.05,373.722,398.995,424.69
22811.9,2516.3,373.791,398.874,424.69
22821.9,2516.3,373.856,399.004,424.736
22831.9,2517.47,373.856,399.004,424.332
22841.9,2518.28,373.886,399.004,424.723
22851.9,2518.28,373.886,399.03,424.715
22861.9,2518.96,373.903,399.059,424.715
22871.9,2518.96,373.914,399.059,424.731
22882.0,2519.36,373.914,399.099,424.759
22892.0,2519.19,373.883,399.099,424.759
22902.0,2519.19,373.688,399.152,424.793
22911.9,2518.71,373.911,399.189,424.793
22922.0,2518.71,373.91,399.189,424.876
22932.0,2518.69,373.91,399.206,424.917
22942.0,2518.99,373.974,399.206,424.917
22952.0,2518.99,374.043,399.206,424.954
22962.0,2520.36,374.043,399.191,424.954
22972.0,2519.4,374.069,399.191,424.94
22982.0,2521.35,374.069,399.214,424.921
22992.0,2521.7,374.068,398.917,424.921
23002.0,2521.7,374.049,399.313,424.944
23012.0,2521.38,374.049,399.335,424.944
23022.0,2521.12,374.052,399.335,425.036
23032.0,2521.12,374.052,399.372,425.053
23042.0,2521.42,374.099,399.402,425.053
23052.0,2521.42,374.127,399.402,425.127
23062.0,2521.81,374.127,399.417,425.129
23072.0,2522.31,374.218,399.417,425.172
23082.0,2522.31,373.515,399.418,425.189
23092.0,2523.38,374.248,399.428,425.189
23102.0,2523.38,374.258,399.428,425.188
23112.0,2524.19,374.258,399.437,425.172
23122.0,2524.48,374.259,399.437,425.172
23132.0,2524.48,374.284,399.461,425.179
23142.0,2525.01,374.284,399.487,425.179
23152.0,2524.48,374.279,399.487,425.204
23162.0,2525.16,374.279,399.556,425.225
23172.0,2525.16,374.286,399.227,425.225
23182.0,2525.16,374.287,399.611,425.285
23192.0,2524.81,374.287,399.622,425.285
23202.0,2524.92,374.302,399.622,425.343
23212.0,2524.92,374.302,399.635,425.39
23222.0,2525.0,374.385,399.645,425.39
23232.0,2525.0,374.385,399.645,425.44
23242.0,2525.57,374.385,399.655,425.391
23252.0,2526.28,374.461,399.655,425.457
23262.0,2526.28,373.863,399.682,425.454
23272.0,2527.67,374.513,399.673,425.454
23282.0,2527.67,374.485,399.673,425.444
23292.0,2528.22,374.485,399.73,425.453
23302.0,2528.23,374.477,399.73,425.453
23312.0,2528.23,374.491,399.814,425.491
23322.0,2528.06,374.491,399.834,425.491
23332.0,2527.8,374.516,399.834,425.551
23342.0,2527.75,374.516,399.844,425.602
23352.0,2527.98,374.536,399.344,425.602
23362.0,2527.98,374.571,399.86,425.658
23372.0,2528.19,374.571,399.885,425.658
23382.0,2528.75,374.628,399.885,425.69
23392.0,2528.75,374.628,399.888,425.714
23402.0,2529.32,374.667,399.885,425.714
23412.0,2529.32,374.693,399.885,425.696
23422.0,2530.56,374.693,399.916,425.687
23432.0,2531.2,374.695,399.916,425.676
23442.0,2531.2,374.136,399.959,425.676
23452.0,2531.18,374.69,399.979,425.676
23462.0,2531.18,374.68,399.979,425.739
23472.0,2530.42,374.68,400.054,425.779
23482.0,2530.39,374.702,400.054,425.779
23492.0,2530.39,374.707,400.061,425.829
23502.0,2530.9,374.75,400.08,425.829
23512.0,2531.65,374.774,400.08,425.885
23522.0,2531.42,374.774,400.07,425.894
23532.0,2532.06,374.848,399.612,425.894
23542.0,2532.06,374.865,400.081,425.893
23552.0,2533.21,374.865,400.103,425.893
23562.0,2533.47,374.899,400.103,425.921
23572.0,2533.47,374.899,400.138,425.927
23582.0,2533.95,374.913,400.158,425.927
23592.0,2533.95,374.921,400.158,425.925
23602.0,2534.47,374.921,400.212,425.981
23612.0,2534.43,374.895,400.212,425.986
23622.0,2534.43,374.895,400.285,426.004
23632.0,2533.76,374.921,400.293,426.004
23642.0,2533.76,374.93,400.293,426.094
23652.0,2533.99,374.93,400.292,426.128
23662.0,2534.41,374.962,400.292,426.128
23672.0,2534.41,374.932,400.322,426.145
23682.0,2535.36,375.057,400.302,426.145
23692.0,2535.0,375.064,400.302,426.121
23702.0,2536.4,375.064,400.329,426.115
23712.0,2536.92,375.072,400.329,426.115
23722.0,2536.92,375.076,400.391,426.132
23732.0,2537.11,375.076,400.419,426.132
23742.0,2537.09,375.083,400.419,426.178
23752.0,2537.09,375.083,400.453,426.205
23762.0,2537.33,375.079,400.446,426.205
23772.0,2537.33,375.105,400.488,426.261
23782.0,2536.76,375.105,400.53,426.162
23792.0,2537.15,375.171,400.53,426.365
23802.0,2537.15,375.171,400.52,426.386
23812.0,2537.74,375.209,400.529,426.386
23822.0,2537.74,375.229,400.529,426.389
23832.0,2538.28,375.229,400.522,426.382
23842.0,2539.22,375.266,400.522,426.382
23852.0,2539.22,375.164,400.572,426.389
23862.0,2540.1,375.277,400.599,426.389
23872.0,2538.26,375.298,400.599,426.38
23882.0,2540.31,375.298,400.611,426.404
23892.0,2540.59,375.292,399.887,426.404
23902.0,2540.59,375.298,400.694,426.445
23912.0,2540.6,375.298,400.708,426.445
23922.0,2540.67,375.33,400.708,426.511
23932.0,2540.67,375.33,400.757,426.543
23942.0,2540.98,375.34,400.716,426.543
23952.0,2540.98,375.374,400.788,426.595
23962.0,2540.48,375.374,400.798,426.466
23972.0,2540.97,375.427,400.798,426.668
23982.0,2540.97,375.427,400.801,426.675
23992.0,2542.18,375.476,400.793,426.675
24002.0,2542.18,375.532,400.793,426.685
24012.0,2542.89,375.532,400.818,426.68
24022.0,2543.38,375.544,400.818,426.68
24032.0,2543.38,375.431,400.842,426.666
24042.0,2543.68,375.523,400.892,426.666
24052.0,2541.13,375.527,400.892,426.698
24062.0,2543.27,375.527,400.947,426.751
24072.0,2543.08,375.518,400.947,426.751
24082.0,2543.08,375.553,400.967,426.807
24092.0,2543.29,375.553,400.978,426.807
24102.0,2544.1,375.635,400.978,426.866
24112.0,2544.1,375.635,400.976,426.892
24122.0,2544.77,375.672,400.988,426.892
24132.0,2544.77,375.689,400.992,426.87
24142.0,2545.8,375.689,401.006,426.601
24152.0,2546.26,375.686,401.006,426.86
24162.0,2546.26,375.686,401.099,426.898
24172.0,2546.14,375.675,401.115,426.898
24182.0,2546.14,375.682,401.115,426.912
24192.0,2546.01,375.682,401.148,426.957
24202.0,2546.03,375.71,401.148,426.957
24212.0,2546.03,375.605,401.172,427.013
24222.0,2545.83,375.729,401.198,427.013
24232.0,2542.95,375.759,401.198,427.071
24242.0,2546.41,375.759,401.174,427.091
24252.0,2547.04,375.811,401.174,427.091
24262.0,2547.04,375.859,401.168,427.092
24272.0,2548.11,375.859,401.192,427.092
24282.0,2548.7,375.87,401.192,427.077
24292.0,2548.7,375.87,401.212,427.087
24302.0,2549.23,375.895,401.199,427.087
24312.0,2549.23,375.867,401.295,427.115
24322.0,2549.27,375.867,401.346,426.511
24332.0,2548.54,375.862,401.346,427.217
24342.0,2548.54,375.862,401.374,427.243
24352.0,2548.71,375.908,401.388,427.243
24362.0,2548.71,375.926,401.388,427.289
24372.0,2548.97,375.926,401.4,427.325
24382.0,2549.42,375.979,401.4,427.325
24392.0,2549.42,375.889,401.399,427.346
24402.0,2550.32,376.052,401.414,427.346
24412.0,2546.32,376.053,401.414,427.337
24422.0,2551.17,376.053,401.398,427.348
24432.0,2551.35,376.074,401.398,427.348
24442.0,2551.35,376.112,401.44,427.365
24452.0,2552.22,376.112,401.503,427.365
24462.0,2552.66,376.109,401.503,427.357
24472.0,2552.66,376.109,401.517,427.376
24482.0,2552.88,376.11,401.454,427.376
24492.0,2552.88,376.107,401.58,427.415
24502.0,2552.38,376.107,401.62,427.091
24512.0,2552.29,376.11,401.62,427.495
24522.0,2552.29,376.11,401.646,427.516
24532.0,2552.31,376.153,401.64,427.516
24542.0,2552.31,376.201,401.64,427.575
24552.0,2552.88,376.201,401.66,427.611
24562.0,2553.06,376.198,401.66,427.611
24572.0,2553.06,376.118,401.654,427.62
24582.0,2554.49,376.286,401.678,427.62
24592.0,2549.51,376.31,401.678,427.615
24602.0,2555.18,376.31,401.698,427.599
24612.0,2555.84,376.319,401.698,427.599
24622.0,2555.84,376.328,401.758,427.633
24632.0,2555.92,376.328,401.783,427.633
24642.0,2556.5,376.303,401.783,427.647
24652.0,2555.91,376.303,401.832,427.7
24662.0,2555.7,376.328,401.655,427.7
24672.0,2555.7,376.366,401.872,427.801
24682.0,2555.44,376.366,401.869,427.369
24692.0,2556.25,376.428,401.869,427.826
24702.0,2556.25,376.428,401.85,427.831
24712.0,2557.28,376.459,401.87,427.831
24722.0,2557.28,376.485,401.87,427.819
24732.0,2557.83,376.485,401.891,427.828
24742.0,2558.58,376.482,401.891,427.828
24752.0,2558.58,376.173,401.932,427.831
24762.0,2558.39,376.467,402.004,427.831
24772.0,2558.39,376.481,402.004,427.887
24782.0,2558.34,376.481,402.038,427.922
24792.0,2558.63,376.484,402.038,427.922
24802.0,2558.63,376.514,402.058,427.954
24812.0,2558.18,376.514,402.078,427.954
24822.0,2559.5,376.553,402.078,428.034
24832.0,2558.37,376.553,402.045,428.059
24842.0,2559.39,376.623,401.925,428.059
24852.0,2559.39,376.646,402.065,428.053
24862.0,2560.23,376.646,402.077,427.351
24872.0,2560.99,376.662,402.077,428.028
24882.0,2560.99,376.662,402.117,428.048
24892.0,2561.49,376.687,402.153,428.048
24902.0,2561.49,376.683,402.153,428.059
24912.0,2561.7,376.683,402.193,428.075
24922.0,2561.36,376.662,402.193,428.098
24932.0,2561.36,376.272,402.257,428.131
24942.0,2560.87,376.722,402.28,428.131
24952.0,2560.87,376.737,402.28,428.234
24962.0,2561.21,376.737,402.286,428.266
24972.0,2561.34,376.751,402.286,428.266
24982.0,2561.34,376.782,402.285,428.301
24992.0,2561.86,376.782,402.31,428.301
25002.0,2562.6,376.843,402.31,428.332
25012.0,2563.34,376.843,402.31,428.304
25022.0,2563.92,376.889,402.078,428.304
25032.0,2563.92,376.89,402.346,428.283
25042.0,2564.49,376.89,402.382,428.283
25052.0,2564.62,376.874,402.382,428.295
25062.0,2564.62,376.874,402.449,428.348
25072.0,2564.1,376.87,402.467,428.348
25082.0,2564.1,376.883,402.467,428.423
25092.0,2563.96,376.883,402.504,428.334
