Time (s),Temp (Ohm) (X????1),Temp (Ohm) (X58257),Temp (Ohm) (X????2),Pressure (Torr),col11
140704.0,56.558,80.787,58.744,1.17594,59.712
140714.0,56.551,80.787,58.744,1.18055,59.707
140724.0,56.551,80.777,58.737,1.17938,59.7
140734.0,56.542,80.76,58.737,1.18082,59.7
140744.0,56.537,80.76,58.731,1.18336,59.691
140754.0,56.537,80.743,58.724,1.18001,59.691
140764.0,56.53,80.726,58.724,1.17956,59.683
140774.0,56.53,80.734,58.72,1.18109,59.677
140784.0,56.522,80.715,58.695,1.17829,59.677
140794.0,56.517,80.715,58.713,1.18082,59.668
140804.0,56.517,80.708,58.705,1.17856,59.609
140814.0,56.507,80.691,58.705,1.17982,59.662
140824.0,56.507,80.691,58.695,1.18282,59.655
140834.0,56.503,80.681,58.688,1.1782,59.655
140844.0,56.497,80.681,58.688,1.17892,59.649
140854.0,56.497,80.661,58.682,1.18464,59.639
140864.0,56.489,80.649,58.682,1.18309,59.639
140874.0,56.462,80.649,58.678,1.18164,59.63
140884.0,56.482,80.635,58.668,1.18082,59.63
140894.0,56.477,80.635,58.668,1.18055,59.628
140904.0,56.477,80.627,58.662,1.1811,59.622
140914.0,56.468,80.607,58.662,1.18272,59.622
140924.0,56.466,80.607,58.659,1.18201,59.61
140934.0,56.466,80.593,58.646,1.18236,59.61
140944.0,56.455,80.58,58.646,1.18418,59.606
140954.0,56.455,80.583,58.641,1.18245,59.594
140964.0,56.452,80.57,58.619,1.18246,59.594
140974.0,56.441,80.57,58.636,1.18109,59.589
140984.0,56.441,80.554,58.629,1.18028,59.589
140994.0,56.435,80.541,58.629,1.18445,59.582
141004.0,56.435,80.541,58.622,1.18418,59.576
141014.0,56.431,80.527,58.613,1.18791,59.576
141024.0,56.424,80.527,58.613,1.18409,59.567
141034.0,56.424,80.515,58.605,1.1801,59.559
141044.0,56.415,80.503,58.605,1.18236,59.561
141054.0,56.351,80.503,58.602,1.18582,59.556
141064.0,56.41,80.491,58.591,1.18146,59.556
141074.0,56.399,80.491,58.591,1.18382,59.547
141084.0,56.399,80.473,58.589,1.18682,59.54
141094.0,56.396,80.46,58.589,1.18482,59.54
141104.0,56.393,80.46,58.581,1.18373,59.535
141114.0,56.393,80.444,58.571,1.17937,59.535
141124.0,56.385,80.421,58.571,1.18282,59.529
141134.0,56.385,80.434,58.564,1.18454,59.516
141144.0,56.38,80.42,58.537,1.18527,59.516
141154.0,56.37,80.42,58.56,1.18282,59.514
141164.0,56.37,80.408,58.554,1.1881,59.514
141174.0,56.363,80.39,58.554,1.18509,59.504
141184.0,56.363,80.39,58.548,1.184,59.494
141194.0,56.358,80.379,58.538,1.18219,59.494
141204.0,56.351,80.379,58.538,1.1821,59.494
141214.0,56.351,80.369,58.534,1.18591,59.478
141224.0,56.349,80.354,58.534,1.18518,59.482
141234.0,56.279,80.354,58.528,1.18664,59.475
141244.0,56.339,80.34,58.519,1.18464,59.475
141254.0,56.33,80.34,58.519,1.18382,59.471
141264.0,56.33,80.332,58.509,1.18482,59.467
141274.0,56.326,80.313,58.509,1.18609,59.467
141284.0,56.32,80.313,58.51,1.18318,59.453
141294.0,56.32,80.302,58.499,1.18937,59.453
141304.0,56.312,80.281,58.499,1.18491,59.45
141314.0,56.312,80.293,58.492,1.18454,59.442
141324.0,56.309,80.274,58.452,1.18655,59.442
141334.0,56.299,80.274,58.488,1.18746,59.435
141344.0,56.299,80.264,58.478,1.18536,59.435
141354.0,56.297,80.248,58.478,1.18418,59.427
141364.0,56.297,80.248,58.471,1.18727,59.424
141374.0,56.289,80.233,58.465,1.18545,59.424
141384.0,56.281,80.233,58.465,1.18655,59.412
141394.0,56.281,80.225,58.458,1.1871,59.401
141404.0,56.275,80.212,58.458,1.18782,59.409
141414.0,56.275,80.212,58.456,1.19202,59.399
141424.0,56.271,80.194,58.447,1.18663,59.399
141434.0,56.262,80.194,58.447,1.186,59.395
141444.0,56.262,80.182,58.441,1.18636,59.385
141454.0,56.256,80.166,58.441,1.18663,59.385
141464.0,56.248,80.166,58.434,1.18773,59.379
141474.0,56.25,80.156,58.427,1.18737,59.379
141484.0,56.242,80.112,58.427,1.18719,59.372
141494.0,56.242,80.147,58.419,1.18755,59.365
141504.0,56.238,80.128,58.362,1.185,59.365
141514.0,56.23,80.128,58.417,1.18364,59.359
141524.0,56.23,80.118,58.405,1.18909,59.359
141534.0,56.225,80.107,58.405,1.18755,59.35
141544.0,56.225,80.107,58.396,1.18509,59.347
141554.0,56.22,80.09,58.394,1.18719,59.347
141564.0,56.214,80.09,58.394,1.18764,59.337
141574.0,56.214,80.08,58.39,1.18682,59.33
141584.0,56.205,80.071,58.39,1.18791,59.336
141594.0,56.115,80.071,58.381,1.18901,59.326
141604.0,56.198,80.056,58.374,1.18782,59.326
141614.0,56.194,80.056,58.374,1.18837,59.319
141624.0,56.194,80.042,58.369,1.19102,59.31
141634.0,56.187,80.028,58.369,1.18819,59.31
141644.0,56.181,80.028,58.36,1.18764,59.306
141654.0,56.181,80.015,58.354,1.18819,59.306
141664.0,56.178,79.992,58.354,1.18755,59.299
141674.0,56.178,80.005,58.346,1.19019,59.293
141684.0,56.169,79.992,58.307,1.18773,59.293
141694.0,56.163,79.992,58.345,1.19147,59.28
141704.0,56.163,79.977,58.34,1.18773,59.28
141714.0,56.157,79.966,58.34,1.19001,59.28
141724.0,56.157,79.966,58.328,1.19248,59.271
141734.0,56.151,79.952,58.326,1.18773,59.271
141744.0,56.147,79.952,58.326,1.18828,59.265
141754.0,56.147,79.939,58.315,1.1912,59.252
141764.0,56.138,79.926,58.315,1.19001,59.261
141774.0,56.053,79.926,58.316,1.19074,59.25
141784.0,56.132,79.915,58.304,1.18901,59.25
141794.0,56.124,79.915,58.304,1.18873,59.244
141804.0,56.124,79.905,58.295,1.19011,59.24
141814.0,56.115,79.891,58.295,1.19312,59.24
141824.0,56.111,79.891,58.293,1.19275,59.233
141834.0,56.113,79.876,58.282,1.19248,59.233
141844.0,56.107,79.845,58.282,1.19248,59.227
141854.0,56.107,79.866,58.279,1.19404,59.218
141864.0,56.105,79.847,58.214,1.18965,59.218
141874.0,56.094,79.847,58.272,1.19733,59.213
141884.0,56.094,79.843,58.262,1.19019,59.213
141894.0,56.088,79.828,58.262,1.19431,59.205
141904.0,56.088,79.828,58.257,1.19266,59.197
141914.0,56.085,79.815,58.25,1.19092,59.197
141924.0,56.076,79.815,58.25,1.19111,59.194
141934.0,56.076,79.803,58.248,1.1912,59.177
141944.0,56.072,79.787,58.248,1.18992,59.184
141954.0,56.072,79.787,58.24,1.19284,59.178
141964.0,56.065,79.776,58.235,1.18965,59.178
141974.0,56.059,79.776,58.235,1.19284,59.174
141984.0,56.059,79.766,58.227,1.19587,59.167
141994.0,56.051,79.751,58.227,1.18992,59.167
142004.0,56.046,79.751,58.223,1.19248,59.161
142014.0,56.048,79.739,58.214,1.18928,59.161
142024.0,56.04,79.709,58.214,1.19523,59.152
142034.0,56.04,79.73,58.21,1.19175,59.147
142044.0,56.038,79.715,58.122,1.19257,59.147
142054.0,56.028,79.715,58.202,1.19275,59.139
142064.0,56.028,79.701,58.197,1.19431,59.139
142074.0,56.027,79.691,58.197,1.19587,59.132
142084.0,56.027,79.691,58.189,1.19752,59.122
142094.0,56.02,79.677,58.181,1.19477,59.122
142104.0,56.013,79.677,58.181,1.19184,59.118
142114.0,56.013,79.667,58.177,1.19348,59.111
142124.0,56.005,79.654,58.177,1.19211,59.114
142134.0,55.94,79.654,58.171,1.19202,59.107
142144.0,55.999,79.641,58.165,1.19092,59.107
142154.0,55.997,79.641,58.165,1.19422,59.102
142164.0,55.997,79.63,58.158,1.19339,59.09
142174.0,55.986,79.618,58.158,1.189,59.09
142184.0,55.98,79.618,58.15,1.19578,59.09
142194.0,55.98,79.606,58.147,1.19303,59.09
142204.0,55.975,79.582,58.147,1.19504,59.08
142214.0,55.975,79.595,58.139,1.19679,59.079
142224.0,55.972,79.58,58.078,1.19844,59.079
142234.0,55.964,79.58,58.137,1.19394,59.066
142244.0,55.964,79.569,58.126,1.19697,59.066
142254.0,55.957,79.561,58.126,1.1955,59.063
142264.0,55.957,79.561,58.121,1.19633,59.053
142274.0,55.953,79.542,58.115,1.19614,59.053
142284.0,55.944,79.542,58.115,1.19624,59.049
142294.0,55.944,79.53,58.109,1.19908,59.039
142304.0,55.941,79.52,58.109,1.19871,59.047
142314.0,55.941,79.52,58.106,1.19725,59.033
142324.0,55.937,79.509,58.096,1.19504,59.033
142334.0,55.928,79.509,58.096,1.19798,59.03
142344.0,55.928,79.498,58.089,1.19184,59.025
142354.0,55.921,79.484,58.089,1.19918,59.025
142364.0,55.919,79.484,58.085,1.19559,59.017
142374.0,55.919,79.47,58.076,1.19641,59.017
142384.0,55.916,79.436,58.076,1.20084,59.01
142394.0,55.916,79.459,58.071,1.19523,59.004
142404.0,55.906,79.451,58.022,1.19991,59.004
142414.0,55.899,79.451,58.066,1.20065,59.0
142424.0,55.899,79.434,58.059,1.19973,59.0
142434.0,55.894,79.425,58.059,1.19816,58.991
142444.0,55.894,79.425,58.056,1.19816,58.987
142454.0,55.885,79.412,58.046,1.19881,58.987
142464.0,55.882,79.412,58.046,1.19495,58.977
142474.0,55.882,79.404,58.041,1.19348,58.968
142484.0,55.874,79.394,58.041,1.19771,58.977
142494.0,55.791,79.394,58.038,1.19992,58.966
142504.0,55.871,79.374,58.027,1.19531,58.966
142514.0,55.866,79.374,58.027,1.19973,58.958
142524.0,55.866,79.365,58.023,1.19449,58.954
142534.0,55.857,79.354,58.023,1.1967,58.954
142544.0,55.855,79.354,58.018,1.19725,58.947
142554.0,55.855,79.338,58.015,1.20037,58.947
142564.0,55.846,79.307,58.015,1.19918,58.939
142574.0,55.846,79.33,58.003,1.1967,58.935
142584.0,55.843,79.312,57.965,1.19679,58.935
142594.0,55.835,79.312,57.999,1.19761,58.927
142604.0,55.835,79.306,57.993,1.20203,58.927
142614.0,55.831,79.293,57.993,1.19532,58.923
142624.0,55.831,79.293,57.986,1.20129,58.916
142634.0,55.825,79.28,57.983,1.20047,58.916
142644.0,55.819,79.28,57.983,1.19743,58.907
142654.0,55.819,79.272,57.978,1.19908,58.903
142664.0,55.81,79.256,57.978,1.19642,58.905
142674.0,55.73,79.256,57.971,1.199,58.896
142684.0,55.809,79.246,57.967,1.20204,58.896
142694.0,55.801,79.246,57.967,1.20028,58.89
142704.0,55.801,79.236,57.96,1.20231,58.885
142714.0,55.797,79.222,57.96,1.20194,58.885
142724.0,55.792,79.222,57.954,1.20083,58.881
142734.0,55.792,79.208,57.949,1.20157,58.881
142744.0,55.784,79.188,57.949,1.20185,58.874
142754.0,55.784,79.201,57.94,1.20102,58.868
142764.0,55.779,79.19,57.91,1.20268,58.868
142774.0,55.774,79.19,57.937,1.19835,58.859
142784.0,55.774,79.18,57.931,1.19743,58.859
142794.0,55.767,79.165,57.931,1.20591,58.855
142804.0,55.767,79.165,57.922,1.20167,58.848
142814.0,55.763,79.152,57.916,1.20443,58.848
142824.0,55.753,79.152,57.916,1.20296,58.841
142834.0,55.753,79.144,57.913,1.20185,58.837
142844.0,55.752,79.13,57.913,1.20499,58.837
142854.0,55.693,79.13,57.906,1.2037,58.829
142864.0,55.749,79.121,57.899,1.20388,58.829
142874.0,55.74,79.121,57.899,1.20084,58.824
142884.0,55.74,79.109,57.891,1.20379,58.817
142894.0,55.734,79.096,57.891,1.20065,58.817
142904.0,55.731,79.096,57.888,1.19982,58.812
142914.0,55.731,79.08,57.881,1.2001,58.812
142924.0,55.724,79.066,57.881,1.20194,58.805
142934.0,55.724,79.069,57.875,1.20222,58.802
142944.0,55.716,79.06,57.854,1.20323,58.802
142954.0,55.711,79.06,57.874,1.20314,58.794
142964.0,55.711,79.045,57.863,1.20037,58.794
142974.0,55.707,79.039,57.863,1.20056,58.786
142984.0,55.707,79.039,57.86,1.20204,58.785
142994.0,55.701,79.028,57.851,1.20249,58.785
143004.0,55.693,79.028,57.851,1.20249,58.775
143014.0,55.693,79.017,57.843,1.2048,58.77
143024.0,55.688,79.006,57.843,1.2061,58.773
143034.0,55.647,79.006,57.844,1.20074,58.763
143044.0,55.685,78.994,57.837,1.20498,58.763
143054.0,55.682,78.994,57.837,1.20545,58.755
143064.0,55.682,78.985,57.831,1.20425,58.749
143074.0,55.676,78.971,57.831,1.2037,58.749
143084.0,55.667,78.971,57.825,1.20434,58.746
143094.0,55.667,78.962,57.819,1.20056,58.746
143104.0,55.66,78.936,57.819,1.20795,58.746
143114.0,55.66,78.949,57.81,1.20074,58.732
143124.0,55.658,78.934,57.781,1.20222,58.732
143134.0,55.653,78.934,57.808,1.20324,58.728
143144.0,55.653,78.928,57.8,1.20287,58.728
143154.0,55.643,78.917,57.8,1.20286,58.72
143164.0,55.643,78.917,57.794,1.2049,58.715
143174.0,55.642,78.902,57.787,1.21074,58.715
143184.0,55.631,78.902,57.787,1.20111,58.708
143194.0,55.631,78.893,57.786,1.20907,58.696
143204.0,55.629,78.878,57.786,1.20934,58.706
143214.0,55.558,78.878,57.778,1.20638,58.698
143224.0,55.621,78.874,57.772,1.20601,58.698
143234.0,55.617,78.874,57.772,1.20693,58.69
143244.0,55.617,78.862,57.765,1.20601,58.684
143254.0,55.612,78.848,57.765,1.2048,58.684
143264.0,55.61,78.848,57.765,1.20434,58.678
143274.0,55.61,78.835,57.756,1.20508,58.678
143284.0,55.599,78.81,57.756,1.20694,58.674
143294.0,55.599,78.833,57.751,1.20545,58.669
143304.0,55.599,78.813,57.707,1.20601,58.669
143314.0,55.59,78.813,57.745,1.20342,58.663
143324.0,55.59,78.805,57.739,1.20406,58.663
143334.0,55.586,78.79,57.739,1.20573,58.657
143344.0,55.586,78.79,57.731,1.20498,58.651
143354.0,55.578,78.783,57.723,1.20703,58.651
143364.0,55.577,78.783,57.723,1.20935,58.644
143374.0,55.577,78.767,57.725,1.20953,58.635
143384.0,55.568,78.76,57.725,1.20406,58.64
143394.0,55.568,78.76,57.715,1.20777,58.632
143404.0,55.565,78.748,57.709,1.20351,58.632
143414.0,55.555,78.748,57.709,1.20619,58.629
143424.0,55.555,78.737,57.704,1.2086,58.619
143434.0,55.553,78.723,57.704,1.20684,58.619
143444.0,55.545,78.723,57.698,1.20898,58.614
143454.0,55.547,78.713,57.693,1.20832,58.614
143464.0,55.54,78.688,57.693,1.20897,58.611
143474.0,55.54,78.707,57.69,1.20545,58.604
143484.0,55.536,78.694,57.638,1.20805,58.604
143494.0,55.531,78.694,57.687,1.20527,58.596
143504.0,55.531,78.681,57.677,1.20842,58.596
143514.0,55.524,78.675,57.677,1.2061,58.596
143524.0,55.524,78.675,57.671,1.21223,58.586
143534.0,55.521,78.658,57.666,1.20601,58.586
143544.0,55.514,78.658,57.666,1.2061,58.581
143554.0,55.514,78.646,57.661,1.20869,58.565
143564.0,55.51,78.635,57.661,1.20805,58.574
143574.0,55.429,78.635,57.655,1.21018,58.568
143584.0,55.505,78.628,57.648,1.2061,58.568
143594.0,55.504,78.628,57.648,1.21158,58.563
143604.0,55.504,78.616,57.646,1.21055,58.56
143614.0,55.494,78.607,57.646,1.20953,58.56
143624.0,55.488,78.607,57.639,1.20842,58.55
143634.0,55.488,78.599,57.634,1.21093,58.55
143644.0,55.483,78.585,57.634,1.21186,58.547
143654.0,55.483,78.591,57.627,1.21027,58.54
143664.0,55.478,78.576,57.589,1.20981,58.54
143674.0,55.47,78.576,57.622,1.21195,58.535
143684.0,55.47,78.565,57.619,1.21064,58.535
143694.0,55.467,78.551,57.619,1.21157,58.531
143704.0,55.467,78.551,57.612,1.21409,58.523
143714.0,55.465,78.541,57.607,1.2099,58.523
143724.0,55.459,78.541,57.607,1.21092,58.519
143734.0,55.459,78.533,57.6,1.21111,58.506
143744.0,55.452,78.518,57.6,1.21139,58.514
143754.0,55.392,78.518,57.594,1.20805,58.506
143764.0,55.45,78.512,57.59,1.21204,58.506
143774.0,55.444,78.512,57.59,1.21456,58.501
143784.0,55.444,78.503,57.586,1.21204,58.496
143794.0,55.435,78.489,57.586,1.21232,58.496
143804.0,55.434,78.489,57.579,1.21129,58.488
143814.0,55.434,78.477,57.573,1.21055,58.488
143824.0,55.426,78.457,57.573,1.20869,58.483
143834.0,55.426,78.469,57.568,1.20962,58.481
143844.0,55.423,78.453,57.526,1.21055,58.481
143854.0,55.416,78.453,57.564,1.21278,58.471
143864.0,55.416,78.448,57.557,1.21269,58.471
143874.0,55.411,78.436,57.557,1.20944,58.467
143884.0,55.411,78.436,57.554,1.21158,58.461
143894.0,55.405,78.426,57.546,1.21102,58.461
143904.0,55.402,78.426,57.546,1.20971,58.456
143914.0,55.402,78.417,57.543,1.21446,58.443
143924.0,55.395,78.404,57.543,1.21111,58.451
143934.0,55.334,78.404,57.535,1.21633,58.441
143944.0,55.389,78.393,57.531,1.21689,58.441
143954.0,55.385,78.393,57.531,1.21353,58.442
143964.0,55.385,78.38,57.525,1.21195,58.435
143974.0,55.383,78.372,57.525,1.21465,58.435
143984.0,55.376,78.372,57.519,1.21306,58.426
143994.0,55.376,78.361,57.514,1.21325,58.426
144004.0,55.373,78.345,57.514,1.21288,58.423
144014.0,55.373,78.352,57.506,1.21446,58.414
144024.0,55.368,78.34,57.471,1.21596,58.414
144034.0,55.359,78.34,57.508,1.2125,58.407
144044.0,55.359,78.331,57.496,1.21195,58.407
144054.0,55.355,78.32,57.496,1.21586,58.402
144064.0,55.355,78.32,57.494,1.2112,58.399
144074.0,55.351,78.308,57.488,1.21446,58.399
144084.0,55.344,78.308,57.488,1.21111,58.396
144094.0,55.344,78.299,57.478,1.21726,58.389
144104.0,55.339,78.288,57.478,1.21651,58.391
144114.0,55.279,78.288,57.478,1.21111,58.383
144124.0,55.338,78.278,57.473,1.21465,58.383
144134.0,55.329,78.278,57.473,1.21876,58.38
144144.0,55.329,78.269,57.466,1.21437,58.374
144154.0,55.321,78.257,57.466,1.21587,58.374
144164.0,55.315,78.257,57.461,1.21651,58.368
144174.0,55.315,78.247,57.457,1.21493,58.368
144184.0,55.314,78.229,57.457,1.2168,58.362
144194.0,55.314,78.239,57.447,1.2183,58.355
144204.0,55.307,78.226,57.417,1.21521,58.355
144214.0,55.306,78.226,57.446,1.21474,58.35
144224.0,55.306,78.215,57.441,1.21736,58.35
144234.0,55.3,78.205,57.441,1.21605,58.344
144244.0,55.3,78.205,57.435,1.21297,58.34
144254.0,55.295,78.197,57.431,1.21819,58.34
144264.0,55.289,78.197,57.431,1.21558,58.334
144274.0,55.289,78.188,57.425,1.21708,58.328
144284.0,55.281,78.174,57.425,1.21558,58.33
144294.0,55.244,78.174,57.423,1.21904,58.325
144304.0,55.278,78.165,57.413,1.22194,58.325
144314.0,55.273,78.165,57.413,1.21764,58.319
144324.0,55.273,78.156,57.409,1.21698,58.312
144334.0,55.269,78.145,57.409,1.21773,58.312
144344.0,55.262,78.145,57.404,1.21717,58.304
144354.0,55.262,78.132,57.397,1.21885,58.304
144364.0,55.259,78.105,57.397,1.21502,58.304
144374.0,55.259,78.125,57.397,1.21624,58.298
144384.0,55.255,78.116,57.335,1.21642,58.298
144394.0,55.249,78.116,57.388,1.21698,58.285
144404.0,55.249,78.102,57.388,1.21726,58.285
144414.0,55.244,78.097,57.388,1.21586,58.288
144424.0,55.244,78.097,57.377,1.21465,58.277
144434.0,55.24,78.081,57.37,1.21409,58.277
144444.0,55.234,78.081,57.37,1.21969,58.274
144454.0,55.234,78.078,57.368,1.21558,58.26
144464.0,55.228,78.066,57.368,1.21857,58.267
144474.0,55.138,78.066,57.364,1.21652,58.265
144484.0,55.224,78.059,57.358,1.2168,58.265
144494.0,55.22,78.059,57.358,1.21838,58.257
144504.0,55.22,78.045,57.351,1.21717,58.253
144514.0,55.215,78.034,57.351,1.21857,58.253
144524.0,55.211,78.034,57.348,1.22138,58.247
144534.0,55.211,78.026,57.343,1.21736,58.247
144544.0,55.206,78.006,57.343,1.22007,58.245
144554.0,55.206,78.018,57.338,1.21829,58.234
144564.0,55.201,78.005,57.317,1.21801,58.234
144574.0,55.195,78.005,57.335,1.22016,58.232
144584.0,55.195,77.997,57.328,1.22176,58.232
144594.0,55.193,77.984,57.328,1.21998,58.229
144604.0,55.193,77.984,57.324,1.21726,58.219
144614.0,55.189,77.974,57.314,1.22194,58.219
144624.0,55.182,77.974,57.314,1.22185,58.216
144634.0,55.182,77.968,57.314,1.21773,58.211
144644.0,55.175,77.95,57.314,1.22138,58.211
144654.0,55.133,77.95,57.311,1.21932,58.203
144664.0,55.174,77.945,57.299,1.21904,58.203
144674.0,55.165,77.945,57.299,1.22129,58.199
144684.0,55.165,77.935,57.299,1.21736,58.197
144694.0,55.158,77.924,57.299,1.2241,58.197
144704.0,55.156,77.924,57.293,1.22251,58.189
144714.0,55.156,77.916,57.287,1.2226,58.189
144724.0,55.151,77.898,57.287,1.22129,58.183
144734.0,55.151,77.909,57.279,1.22129,58.182
144744.0,55.147,77.899,57.264,1.22354,58.182
144754.0,55.139,77.899,57.28,1.22157,58.173
144764.0,55.139,77.885,57.271,1.22223,58.173
144774.0,55.135,77.874,57.271,1.22148,58.167
144784.0,55.135,77.874,57.263,1.21876,58.164
144794.0,55.133,77.867,57.263,1.22035,58.164
144804.0,55.128,77.867,57.263,1.21969,58.159
144814.0,55.128,77.857,57.261,1.21876,58.148
144824.0,55.123,77.848,57.261,1.22251,58.15
144834.0,55.057,77.848,57.255,1.2242,58.148
144844.0,55.12,77.835,57.247,1.22298,58.148
144854.0,55.111,77.835,57.247,1.22589,58.141
144864.0,55.111,77.831,57.242,1.21997,58.138
144874.0,55.112,77.82,57.242,1.22467,58.138
144884.0,55.101,77.82,57.239,1.2211,58.133
144894.0,55.101,77.808,57.231,1.22072,58.133
144904.0,55.101,77.79,57.231,1.21904,58.126
144914.0,55.101,77.798,57.226,1.2211,58.122
144924.0,55.096,77.792,57.188,1.22194,58.122
144934.0,55.085,77.792,57.225,1.22354,58.118
144944.0,55.085,77.779,57.217,1.22101,58.118
144954.0,55.086,77.767,57.217,1.22223,58.114
144964.0,55.086,77.767,57.21,1.22279,58.107
144974.0,55.078,77.762,57.207,1.2196,58.107
144984.0,55.076,77.762,57.207,1.22514,58.104
144994.0,55.076,77.755,57.204,1.22617,58.094
145004.0,55.071,77.739,57.204,1.22298,58.097
145014.0,54.981,77.739,57.201,1.22185,58.09
145024.0,55.067,77.735,57.194,1.22157,58.09
145034.0,55.059,77.735,57.194,1.22749,58.087
145044.0,55.059,77.727,57.19,1.22749,58.08
145054.0,55.056,77.712,57.19,1.22185,58.08
145064.0,55.054,77.712,57.181,1.22298,58.075
145074.0,55.054,77.702,57.177,1.22204,58.075
145084.0,55.047,77.677,57.177,1.2211,58.072
145094.0,55.047,77.697,57.174,1.22167,58.069
145104.0,55.046,77.684,57.121,1.22524,58.069
145114.0,55.039,77.684,57.174,1.22523,58.061
145124.0,55.039,77.676,57.162,1.22448,58.061
145134.0,55.032,77.669,57.162,1.22693,58.057
145144.0,55.032,77.669,57.159,1.22438,58.048
145154.0,55.029,77.658,57.154,1.2226,58.048
145164.0,55.023,77.658,57.154,1.22101,58.048
145174.0,55.023,77.648,57.147,1.22598,58.035
145184.0,55.017,77.636,57.147,1.22937,58.04
145194.0,55.017,77.636,57.146,1.22514,58.036
145204.0,55.016,77.627,57.138,1.22552,58.036
145214.0,55.008,77.627,57.138,1.22495,58.031
145224.0,55.008,77.621,57.133,1.22561,58.024
145234.0,55.005,77.608,57.133,1.22514,58.024
145244.0,55.001,77.608,57.131,1.22485,58.019
145254.0,55.001,77.599,57.122,1.22373,58.019
145264.0,54.993,77.577,57.122,1.22457,58.018
145274.0,54.993,77.591,57.12,1.22448,58.009
145284.0,54.994,77.579,57.068,1.22806,58.009
145294.0,54.988,77.579,57.114,1.22721,58.007
145304.0,54.988,77.574,57.108,1.22222,58.007
145314.0,54.981,77.564,57.108,1.22092,58.003
145324.0,54.981,77.564,57.103,1.22994,57.993
145334.0,54.976,77.553,57.102,1.22335,57.993
145344.0,54.975,77.553,57.102,1.2241,57.99
145354.0,54.975,77.543,57.096,1.22778,57.98
145364.0,54.97,77.533,57.096,1.22711,57.988
145374.0,54.889,77.533,57.092,1.22561,57.979
145384.0,54.966,77.524,57.087,1.22608,57.979
145394.0,54.958,77.524,57.087,1.22467,57.979
145404.0,54.958,77.514,57.081,1.22759,57.968
145414.0,54.959,77.506,57.081,1.22928,57.968
145424.0,54.948,77.506,57.078,1.22589,57.967
145434.0,54.948,77.5,57.073,1.22891,57.967
145444.0,54.942,77.461,57.073,1.22749,57.962
145454.0,54.942,77.49,57.067,1.22796,57.958
